vehicle_id;euro;model;model_extended;brand;configuration;cabin;length;width;height;power;mega;mileage;wheelbase;gearbox;registered_at;retarder;stock_at;entry_at;internet_price;is_new;production_at;cabin;brand;configuration;gearbox;has_t1;total_weight;net_weight;fuel;has_crane;crane_brand;crane_ton;crane_location;has_crane_hook;bed_amount;tank_amount;has_hydraulics;is_damaged;axle_reduction;driver_side;suspension;retarder_type;has_airco
343448;6;XF;XF 530;DAF;4X2;SUPER SPACE CAB;620;260;398;530;0;399832;380;AUTOMAAT;4/05/2021;true;3/11/2025;20/10/2025;34900;false;25/02/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339139;6;XG;XG 480;DAF;4X2;XG;650;255;398;480;0;313935;400;AUTOMAAT;7/10/2022;true;22/10/2025;15/09/2025;53400;false;26/08/2022;XG;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
344820;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;610;250;398;480;0;501669;380;AUTOMAAT;20/01/2022;false;24/11/2025;12/11/2025;35900;false;10/12/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;;
333323;6;T;T HIGH 520;RENAULT;4X2;HIGH SLEEPER CAB;598;255;400;520;0;617007;380;AUTOMAAT;3/06/2020;false;21/08/2025;15/08/2025;34900;false;23/03/2020;HIGH SLEEPER CAB;RENAULT;4X2;AUTOMAAT;0;21000;7919;diesel;false;;;;false;;1;true;false;single;L;;;
346738;6;TGS;TGS 18.400;MAN;4X2;L;595;255;395;400;0;1223884;360;AUTOMAAT;26/11/2013;false;20/11/2025;17/11/2025;7900;false;4/11/2013;L;MAN;4X2;AUTOMAAT;0;20500;7189;diesel;false;;;;false;;1;false;false;single;L;;;
339233;6;XG+;XG+ 530;DAF;4X2;XG+;650;255;393;530;0;239932;400;AUTOMAAT;27/02/2024;true;5/12/2025;18/11/2025;72900;false;16/10/2023;XG+;DAF;4X2;AUTOMAAT;0;20500;8251;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
335893;6;ACTROS;ACTROS 1940;MERCEDES;4X2;BIGSPACE;635;255;400;400;0;922654;385;AUTOMAAT;5/09/2015;false;20/10/2025;6/10/2025;0;false;;BIGSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;7933;diesel;false;;;;false;;2;false;false;single;L;;;
348584;6;S;S580;SCANIA;4X2;CS20 HIGHLINE;600;255;405;580;0;754558;375;AUTOMAAT;19/01/2018;true;11/12/2025;5/12/2025;53900;false;11/12/2017;CS20 HIGHLINE;SCANIA;4X2;AUTOMAAT;0;19500;;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339560;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;397;480;0;936881;380;AUTOMAAT;9/10/2018;false;18/11/2025;3/11/2025;11900;false;22/08/2018;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;8389;diesel;false;;;;false;;2;false;false;single;L;;;
337456;6;XF;XF 450;DAF;4X2;SUPER SPACE CAB;595;255;400;450;0;429988;380;AUTOMAAT;6/05/2021;true;17/09/2025;10/09/2025;33400;false;17/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
335374;6;STRALIS;STRALIS 460;IVECO;4X2;ACTIVE SPACE;625;255;385;460;0;430776;380;AUTOMAAT;15/01/2020;true;13/10/2025;3/10/2025;8900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;20000;8010;LNG;false;;;;false;;2;false;false;single;L;;Retarder;
349177;6;FH;FH 460;VOLVO;4X2;GLOBETROTTER XL;601;255;400;460;0;477835;380;AUTOMAAT;14/06/2022;false;10/12/2025;8/12/2025;56400;false;29/06/2022;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;20100;0;diesel;false;;;;false;;2;false;false;single;L;;;
335372;6;STRALIS;STRALIS 460;IVECO;4X2;ACTIVE SPACE;625;255;400;460;0;417366;380;AUTOMAAT;1/04/2019;true;17/10/2025;3/10/2025;7900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;20000;8010;LNG;false;;;;false;;2;false;false;single;L;;Retarder;
344819;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;610;250;398;480;0;625168;380;AUTOMAAT;4/02/2022;false;24/11/2025;12/11/2025;33900;false;23/12/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;;
344805;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;590;250;395;480;0;352358;380;AUTOMAAT;17/08/2021;true;2/12/2025;10/11/2025;37900;false;12/07/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
344484;6;XG;XG 480;DAF;4X2;XG;650;250;390;480;0;231425;400;AUTOMAAT;25/02/2022;false;3/12/2025;6/11/2025;54900;false;24/01/2022;XG;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;;
344817;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;610;250;398;480;0;458053;380;AUTOMAAT;14/02/2022;false;24/11/2025;12/11/2025;35900;false;24/12/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;;
335373;6;STRALIS;STRALIS 460;IVECO;4X2;ACTIVE SPACE;630;255;400;460;0;540572;380;AUTOMAAT;1/04/2019;true;20/10/2025;3/10/2025;7900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;20000;8010;LNG;false;;;;false;;2;false;false;single;L;;Retarder;
339964;6;ACTROS;ACTROS 1848;MERCEDES;4X2;BIGSPACE;620;255;400;480;0;454612;370;AUTOMAAT;19/04/2021;true;2/10/2025;26/09/2025;41900;false;28/04/2021;BIGSPACE;MERCEDES;4X2;AUTOMAAT;0;18000;7903;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
332552;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;398;480;0;422693;380;AUTOMAAT;11/05/2022;true;26/08/2025;1/07/2025;38900;false;30/03/2022;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
340923;6;XF;XF 450;DAF;4X2;SPACE CAB;590;255;353;450;0;362655;380;AUTOMAAT;1/10/2021;true;7/11/2025;30/09/2025;31900;false;12/08/2021;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
339363;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;610;254;395;480;1;538167;380;AUTOMAAT;15/01/2019;false;9/10/2025;25/09/2025;19900;false;31/10/2018;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8400;diesel;false;;;;false;;2;false;false;single;L;;;
348453;6;ACTROS;ACTROS 1848;MERCEDES;4X2;BIGSPACE;605;255;398;480;0;710755;355;AUTOMAAT;12/09/2019;false;16/12/2025;1/12/2025;27900;false;11/02/2019;BIGSPACE;MERCEDES;4X2;AUTOMAAT;0;18000;8220;diesel;false;;;;false;;2;false;false;single;L;;;
328192;6;ACTROS;ACTROS 1845;MERCEDES;4X2;STREAMSPACE;615;250;350;450;0;362349;370;AUTOMAAT;28/06/2018;true;25/06/2025;23/06/2025;19900;false;28/05/2018;STREAMSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;true
334714;2;TGS;TGS 33.400;MAN;6X4;NN;730;255;340;400;0;19;360;AUTOMAAT;1/01/9999;false;7/08/2025;4/08/2025;86900;true;17/03/2025;NN;MAN;6X4;AUTOMAAT;0;28000;0;diesel;false;;;;false;;1;false;false;hub;L;;;true
345444;6;FH;FH 500;VOLVO;4X2;;600;255;400;500;0;354978;380;AUTOMAAT;21/02/2023;false;3/12/2025;1/12/2025;68900;false;6/01/2023;;VOLVO;4X2;AUTOMAAT;0;20500;8207;diesel;false;;;;false;;2;false;false;single;L;;;
346364;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;400;480;0;398358;380;AUTOMAAT;20/04/2021;false;4/12/2025;19/11/2025;30900;false;3/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8222;diesel;false;;;;false;;2;false;false;single;L;;;
347221;6;T;T 520;RENAULT;4X2;HIGH SLEEPER CAB;600;255;400;520;0;275226;380;AUTOMAAT;8/09/2022;true;17/12/2025;29/11/2025;61400;false;17/08/2022;HIGH SLEEPER CAB;RENAULT;4X2;AUTOMAAT;0;21000;8495;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
334715;2;TGS;TGS 33.400;MAN;6X4;NN;730;255;340;400;0;17;360;AUTOMAAT;1/01/9999;false;7/08/2025;4/08/2025;86900;true;3/03/2025;NN;MAN;6X4;AUTOMAAT;0;28000;0;diesel;false;;;;false;;1;false;false;hub;L;;;true
345686;6;FH;FH 460;VOLVO;4X2;GLOBETROTTER;600;255;395;460;0;143739;380;AUTOMAAT;31/08/2020;false;8/12/2025;17/11/2025;53400;false;7/07/2020;GLOBETROTTER;VOLVO;4X2;AUTOMAAT;0;21000;7860;diesel;false;;;;false;;2;false;false;single;L;;;
346137;6;FH;FH 420;VOLVO;4X2;GLOBETROTTER;635;255;400;420;0;1435812;380;AUTOMAAT;9/12/2014;false;2/12/2025;27/11/2025;17900;false;7/11/2014;GLOBETROTTER;VOLVO;4X2;AUTOMAAT;0;19000;7725;diesel;false;;;;false;;1;true;false;single;L;;;
345687;6;FH;FH 460;VOLVO;4X2;GLOBETROTTER;600;255;397;460;0;200114;380;AUTOMAAT;16/09/2020;false;1/12/2025;17/11/2025;51900;false;2/09/2020;GLOBETROTTER;VOLVO;4X2;AUTOMAAT;0;21000;7860;diesel;false;;;;false;;2;false;false;single;L;;;
342143;5;FH;FH 460;VOLVO;4X2;GLOBETROTTER XL;600;255;390;460;0;680454;380;AUTOMAAT;8/03/2012;false;21/11/2025;30/10/2025;17400;false;13/12/2011;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;19500;8106;diesel;false;;;;false;;2;true;false;single;R;;;
348619;6;R;R410;SCANIA;4X2;CR20 HIGHLINE;600;255;400;410;1;1077456;360;AUTOMAAT;29/11/2018;true;15/12/2025;12/12/2025;25800;false;5/11/2018;CR20 HIGHLINE;SCANIA;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
333622;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;397;480;1;591287;380;AUTOMAAT;12/05/2021;true;25/09/2025;15/09/2025;30900;false;28/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
348617;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;605;255;396;480;1;469658;360;AUTOMAAT;3/04/2023;true;17/12/2025;10/12/2025;0;false;26/08/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
338902;6;XG+;XG+ 530;DAF;4X2;XG+;650;255;400;530;0;370953;400;AUTOMAAT;3/01/2023;true;6/10/2025;12/09/2025;66900;false;17/11/2022;XG+;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339141;6;XG;XG 480;DAF;4X2;XG;650;255;398;480;0;423885;400;AUTOMAAT;15/07/2022;true;25/09/2025;15/09/2025;51400;false;27/06/2022;XG;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
335636;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;595;255;398;480;1;520134;360;AUTOMAAT;6/05/2021;true;1/09/2025;19/08/2025;31900;false;14/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
329931;6;XG;XG 480;DAF;4X2;XG;620;250;395;480;0;308936;400;AUTOMAAT;16/05/2022;false;15/08/2025;8/08/2025;49400;false;31/03/2022;XG;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;;
341112;2;TGS;TGS 33.440;MAN;6X4;TN;730;255;400;440;0;60;360;HANDGESCHAKELD;1/01/9999;false;24/11/2025;13/11/2025;88900;true;30/09/2025;TN;MAN;6X4;HANDGESCHAKELD;0;33000;0;diesel;false;;;;false;;1;false;false;hub;L;;;true
346331;6;F-MAX;F-MAX 500;FORD;4X2;SLAAP;595;255;387;500;1;230330;358;AUTOMAAT;14/11/2023;true;28/11/2025;22/11/2025;34900;false;;SLAAP;FORD;4X2;AUTOMAAT;0;18000;8386;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
343165;5;ACTROS;ACTROS 4155;MERCEDES;8X4;MEGASPACE (F15);745;255;400;550;0;295281;330;HALFAUTOMAAT;14/06/2012;true;18/11/2025;6/11/2025;53900;false;15/06/2012;MEGASPACE (F15);MERCEDES;8X4;HALFAUTOMAAT;0;41000;12900;diesel;false;;;;false;;1;true;false;hub;L;;Retarder;true
343852;6;R;R450;SCANIA;4X2;CR20 HIGHLINE;600;255;362;450;1;485709;376;AUTOMAAT;1/06/2021;true;13/12/2025;28/11/2025;43900;false;27/10/2021;CR20 HIGHLINE;SCANIA;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
345068;6;STRALIS;STRALIS 560;IVECO;4X2;ACTIVE SPACE;610;255;398;560;0;659103;360;AUTOMAAT;15/01/2016;true;8/11/2025;30/10/2025;17900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;19700;8314;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
345929;0;TGX;TGX 18.470;MAN;4X2;GX;615;255;398;470;0;283255;390;AUTOMAAT;2/08/2022;false;1/12/2025;11/11/2025;48900;false;24/08/2022;GX;MAN;4X2;AUTOMAAT;0;19000;8058;diesel;false;;;;false;;2;false;false;single;L;;;
347493;6;XF;XF 480;DAF;4X2;SPACE CAB;600;255;400;480;0;311503;380;AUTOMAAT;29/08/2019;false;5/12/2025;25/11/2025;21900;false;14/08/2019;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;7675;diesel;false;;;;false;;1;false;false;single;L;;;
348113;6;TGX;TGX 18.440;MAN;4X2;XXL;600;255;400;440;0;857295;360;AUTOMAAT;22/12/2014;false;5/12/2025;4/12/2025;13400;false;3/11/2014;XXL;MAN;4X2;AUTOMAAT;0;19000;7427;diesel;false;;;;false;;1;false;false;single;L;;;
333624;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;397;480;1;388682;380;AUTOMAAT;12/05/2021;true;2/12/2025;15/09/2025;33900;false;28/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
333614;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;397;480;1;452963;380;AUTOMAAT;12/05/2021;true;20/08/2025;30/07/2025;30900;false;29/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
333620;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;397;480;1;582481;380;AUTOMAAT;23/04/2021;true;25/09/2025;15/09/2025;30900;false;19/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
337454;6;XF;XF 450;DAF;4X2;SUPER SPACE CAB;395;255;400;450;0;399896;380;AUTOMAAT;6/05/2021;true;17/09/2025;10/09/2025;33400;false;22/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
326114;6;XF;XF 480;DAF;4X2;SPACE CAB;595;255;380;480;0;384672;380;AUTOMAAT;10/03/2021;false;9/05/2025;29/04/2025;28400;false;3/03/2021;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;true;false;single;L;;;
333621;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;395;480;1;585786;380;AUTOMAAT;30/04/2021;true;3/11/2025;24/10/2025;30900;false;23/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
349076;6;T;T 440;RENAULT;4X2;SLEEPER CAB;595;255;335;440;0;306440;370;AUTOMAAT;25/01/2019;false;17/12/2025;15/12/2025;28900;false;5/12/2018;SLEEPER CAB;RENAULT;4X2;AUTOMAAT;0;20500;7281;diesel;false;;;;false;;1;false;false;single;L;;;
345048;6;ACTROS;ACTROS 1942;MERCEDES;4X2;STREAMSPACE;600;255;400;420;1;767435;370;AUTOMAAT;17/09/2019;false;6/11/2025;31/10/2025;24400;false;19/08/2019;STREAMSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;8113;diesel;false;;;;false;;2;false;false;single;L;;;
347469;6;ACTROS;ACTROS 1943;MERCEDES;4X2;BIGSPACE;630;255;395;430;0;497294;385;AUTOMAAT;5/04/2019;false;28/11/2025;26/11/2025;24400;false;12/03/2019;BIGSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;7564;diesel;false;;;;false;;1;true;false;single;L;;;
341501;6;STRALIS;STRALIS 450;IVECO;4X2;ACTIVE TIME;610;250;310;480;0;325061;361;AUTOMAAT;4/04/2018;true;5/11/2025;28/10/2025;17400;false;;ACTIVE TIME;IVECO;4X2;AUTOMAAT;0;20000;7505;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
344633;6;T;T 520;RENAULT;4X2;HIGH SLEEPER CAB;0;0;0;520;0;394373;380;AUTOMAAT;5/01/2022;false;9/12/2025;4/12/2025;58900;false;22/10/2021;HIGH SLEEPER CAB;RENAULT;4X2;AUTOMAAT;0;21000;0;diesel;false;;;;false;;2;false;false;single;L;;;
333044;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;590;255;400;480;0;655004;380;AUTOMAAT;14/06/2019;false;28/08/2025;19/08/2025;23900;false;25/02/2019;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8001;diesel;false;;;;false;;1;false;false;single;L;;;
339231;6;XG+;XG+ 530;DAF;4X2;XG+;650;255;400;530;0;264360;400;AUTOMAAT;27/02/2024;true;11/12/2025;25/11/2025;72900;false;13/10/2023;XG+;DAF;4X2;AUTOMAAT;0;20500;8321;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
344354;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;260;398;480;0;429789;380;AUTOMAAT;23/09/2021;true;7/11/2025;29/10/2025;34900;false;19/08/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
346977;6;FH;FH 420;VOLVO;4X2;GLOBETROTTER;600;255;397;420;0;1010094;380;AUTOMAAT;18/11/2013;false;12/12/2025;10/12/2025;18900;false;4/11/2013;GLOBETROTTER;VOLVO;4X2;AUTOMAAT;0;19000;8040;diesel;false;;;;false;;2;false;false;single;L;;;
349082;6;T;T 460;RENAULT;4X2;SLEEPER CAB;600;255;400;460;0;423374;380;AUTOMAAT;6/06/2019;true;16/12/2025;13/12/2025;24900;false;28/05/2019;SLEEPER CAB;RENAULT;4X2;AUTOMAAT;0;21000;7257;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
348720;6;S;S520;SCANIA;4X2;CS20 HIGHLINE;615;255;400;520;0;862631;375;AUTOMAAT;28/03/2019;true;15/12/2025;12/12/2025;43900;false;18/01/2019;CS20 HIGHLINE;SCANIA;4X2;AUTOMAAT;0;19500;9114;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
348159;6;ACTROS;ACTROS 1845;MERCEDES;4X2;GIGASPACE;620;255;395;450;0;498901;370;AUTOMAAT;1/03/2021;true;16/12/2025;12/12/2025;40900;false;11/09/2020;GIGASPACE;MERCEDES;4X2;AUTOMAAT;0;18000;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
349038;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;590;255;392;480;0;469013;380;AUTOMAAT;17/09/2021;false;18/12/2025;8/12/2025;33900;false;19/08/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;;
348534;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;255;400;480;0;374219;380;AUTOMAAT;29/12/2021;false;15/12/2025;9/12/2025;30900;false;10/09/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19800;8307;diesel;false;;;;false;;2;false;false;single;L;;;
343191;6;FH;FH 460;VOLVO;4X2;GLOBETROTTER XL;605;255;400;460;0;425370;380;AUTOMAAT;19/09/2023;false;31/10/2025;24/10/2025;67200;false;6/09/2023;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;20100;8465;diesel;false;;;;false;;2;false;false;single;L;;;
346017;6;FH;FH 460;VOLVO;4X2;GLOBETROTTER XL;620;255;395;460;0;443460;380;AUTOMAAT;1/01/2022;false;5/12/2025;26/11/2025;57900;false;26/04/2022;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;19700;0;diesel;false;;;;false;;2;false;false;single;L;;;
346018;6;FH;FH 460;VOLVO;4X2;GLOBETROTTER XL;600;255;400;460;0;339280;380;AUTOMAAT;13/03/2023;false;25/11/2025;18/11/2025;65800;false;24/02/2023;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;20100;8478;diesel;false;;;;false;;2;false;false;single;L;;;
347591;6;FH;FH 500;VOLVO;6X4;GLOBETROTTER;680;255;388;500;0;385834;300;AUTOMAAT;23/01/2019;false;17/12/2025;15/12/2025;50900;false;13/12/2018;GLOBETROTTER;VOLVO;6X4;AUTOMAAT;0;29000;;diesel;false;;;;false;;2;false;false;single;L;;;
346016;6;FH;FH 460;VOLVO;4X2;GLOBETROTTER XL;595;255;400;460;0;418408;380;AUTOMAAT;1/01/2022;false;25/11/2025;18/11/2025;57900;false;12/05/2022;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;20100;8450;diesel;false;;;;false;;2;false;false;single;L;;;
336201;6;XF;XF 530;DAF;4X2;SUPER SPACE CAB;610;255;398;530;1;522691;380;AUTOMAAT;21/04/2021;true;27/08/2025;21/08/2025;31400;false;23/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
335623;6;XF;XF 530;DAF;4X2;SUPER SPACE CAB;610;255;395;530;1;513627;380;AUTOMAAT;21/04/2021;true;27/08/2025;18/08/2025;31400;false;23/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
321208;6;ACTROS;ACTROS 1851;MERCEDES;4X2;BIGSPACE;625;250;400;510;0;290422;370;AUTOMAAT;6/01/2023;false;24/03/2025;24/03/2025;58900;false;4/11/2022;BIGSPACE;MERCEDES;4X2;AUTOMAAT;0;18000;8258;diesel;false;;;;;;2;;false;single;L;;;
347467;6;ACTROS;ACTROS 1843;MERCEDES;4X2;BIGSPACE;635;255;400;430;0;526364;385;AUTOMAAT;29/07/2019;false;27/11/2025;26/11/2025;23900;false;26/09/2018;BIGSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;7552;diesel;false;;;;false;;1;false;false;single;L;;;
348064;6;FH;FH 420;VOLVO;4X2;GLOBETROTTER;600;255;395;420;0;814961;380;AUTOMAAT;22/03/2018;false;10/12/2025;29/11/2025;24400;false;5/03/2018;GLOBETROTTER;VOLVO;4X2;AUTOMAAT;0;20500;8112;diesel;false;;;;false;;2;false;false;single;L;;;
348164;6;ACTROS;ACTROS 1845;MERCEDES;4X2;GIGASPACE;620;255;390;450;0;530804;370;AUTOMAAT;1/03/2021;true;18/12/2025;16/12/2025;39900;false;3/03/2021;GIGASPACE;MERCEDES;4X2;AUTOMAAT;0;18000;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
339763;6;S-WAY;S-WAY 460;IVECO;4X2;ACTIVE SPACE;634;255;395;460;0;318741;379;AUTOMAAT;9/12/2022;true;10/12/2025;17/11/2025;21400;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;44000;6938;LNG;false;;;;false;;2;false;false;single;L;;Retarder;
345135;6;TGX;TGX 33.640;MAN;6X4;GM;749;255;368;640;0;303474;360;AUTOMAAT;1/03/2022;true;11/12/2025;6/12/2025;72900;false;25/02/2022;GM;MAN;6X4;AUTOMAAT;0;33000;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
343943;6;STRALIS;STRALIS 460;IVECO;4X2;ACTIVE SPACE;640;255;400;460;0;408535;380;AUTOMAAT;11/03/2020;true;10/12/2025;27/11/2025;8900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;20000;0;LNG;false;;;;false;;2;false;false;;L;;Retarder;
307962;6;XF;XF 480;DAF;4X2;SLEEPER HIGH CAB;610;250;370;475;1;131766;380;AUTOMAAT;1/02/2023;false;19/11/2024;6/11/2024;52900;false;5/01/2023;SLEEPER HIGH CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;;
347518;6;XF;XF 530;DAF;4X2;SUPER SPACE CAB;610;255;400;530;1;572748;380;AUTOMAAT;20/01/2022;true;16/12/2025;2/12/2025;35900;false;10/11/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8530;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
333501;6;FH;FH 500;VOLVO;4X2;GLOBETROTTER XL;595;250;400;500;0;347408;380;AUTOMAAT;21/10/2022;false;1/08/2025;1/08/2025;61900;false;17/08/2022;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;20500;8075;diesel;false;;;;false;;2;false;false;single;L;;;
338317;6;AROCS;AROCS 2046;MERCEDES;4X2;CLASSICSPACE;635;254;340;460;0;580939;375;AUTOMAAT;14/11/2019;true;21/10/2025;8/10/2025;27400;false;28/05/2019;CLASSICSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;7319;diesel;false;;;;false;;1;false;false;hub;L;;Retarder;false
346367;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;255;397;480;0;400469;380;AUTOMAAT;30/03/2021;false;27/11/2025;19/11/2025;31400;false;16/02/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8403;diesel;false;;;;false;;2;false;false;single;L;;;
341555;6;R;R650;SCANIA;6X4;CR20 HIGHLINE;690;255;380;650;0;499283;335;AUTOMAAT;24/07/2019;true;27/10/2025;20/10/2025;62400;false;16/04/2019;CR20 HIGHLINE;SCANIA;6X4;AUTOMAAT;0;35000;10925;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
338318;6;AROCS;AROCS 2046;MERCEDES;4X2;CLASSICSPACE;635;254;340;460;0;399838;376;AUTOMAAT;20/11/2019;true;3/10/2025;27/09/2025;29900;false;23/05/2019;CLASSICSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;7319;diesel;false;;;;false;;1;false;false;hub;L;;Retarder;false
